Date,Production KPC (kt),Fuel Gas (Mscm),Raw Gas to OGP (Mscm),Gas Injection (Mscm),Budget prod. KPC (kt),Ambient Temperature
01/01/2021,31.64990416,2.41843,29.610258,27.767528,30.92414154,-12.95262051
02/01/2021,31.7455756,2.420119,29.990758,28.517146,30.92414154,-13.60112953
03/01/2021,31.75959112,2.390798,30.182743,27.880382,30.92414154,-10.12970161
04/01/2021,31.84761344,2.374983,30.148289,27.873552,30.92414154,-7.039749622
05/01/2021,31.72960306,2.39026,30.213177,27.880494,30.92414154,-15.8152132
06/01/2021,31.54172186,2.390323,30.124967,27.902276,30.92414154,-19.05775452
07/01/2021,31.40490946,2.381643,30.117646,28.0448,30.92414154,-16.38742638
08/01/2021,31.56327802,2.396861,30.212237,28.140388,30.92414154,-8.641946793
09/01/2021,31.592478,2.395783,30.181087,28.224288,30.92414154,-5.513847351
10/01/2021,31.606733,2.383394,30.238244,28.196854,30.92414154,-1.43053329
11/01/2021,31.70148,2.354976,30.338919,28.15096,30.92414154,-2.765697718
12/01/2021,31.789376,2.403188,30.278389,28.073118,30.92414154,-23.29213333
13/01/2021,31.691421,2.402704,30.241273,28.055996,30.92414154,-15.62447548
14/01/2021,31.29876699,2.409964,30.252645,28.073894,30.92414154,-12.45670223
15/01/2021,31.63293074,2.353621,30.252315,28.098298,29.66414154,-6.276798725
16/01/2021,31.35762718,2.376104,30.154744,28.206858,30.92414154,-8.260471344
17/01/2021,31.48235315,2.388781,30.385057,28.14979,30.92414154,-16.69260788
18/01/2021,31.43156796,2.38869,29.939004,28.144424,30.92414154,-19.05775452
19/01/2021,31.4,2.416461,28.99223,29.434854,30.92414154,-9.557488441
20/01/2021,31.44936988,2.431333,28.929741,29.423034,30.92414154,-17.30296707
21/01/2021,31.43846305,2.44726,28.818105,29.306242,30.92414154,-24.3984127
22/01/2021,31.6953082,2.446555,29.018853,29.306344,30.92414154,-14.89814568
23/01/2021,31.37775913,2.420637,29.589529,28.598002,30.92414154,-13.94445705
24/01/2021,31.64208224,2.374873,30.019701,28.22559,30.92414154,0.362401754
25/01/2021,31.61207738,2.374276,30.078063,28.22862,30.92414154,-3.032730579
26/01/2021,31.35006975,2.376552,30.015817,28.108032,30.92414154,-11.99893188
27/01/2021,31.5780128,2.384965,29.949525,28.105974,30.92414154,-7.840848446
28/01/2021,31.3765444,2.393677,29.905789,27.905834,30.92414154,-11.73189926
29/01/2021,31.64258849,2.384242,30.045897,28.267942,30.92414154,-3.185320854
30/01/2021,31.60953467,2.374522,29.940842,28.165398,30.92414154,-1.583123565
31/01/2021,31.49736843,2.390524,29.910671,28.200736,18.56379987,-4.177157402
01/02/2021,30.907462,2.404593,27.46327,28.830634,30.74243536,-2.956435442
02/02/2021,30.74696205,2.416846,27.410016,29.10665,30.74243536,-1.812008858
03/02/2021,31.38647411,2.389452,29.72855,28.720326,30.74243536,0.247959092
04/02/2021,31.54556398,2.384921,29.80301,28.251798,30.74243536,1.010910153
05/02/2021,31.56526584,2.383295,29.860646,28.201592,30.71561624,1.468680859
06/02/2021,31.45449388,2.416095,29.89709,28.169434,30.71561624,-3.604943991
07/02/2021,31.67202812,2.44958,29.886708,28.341904,30.71561624,-11.73189926
08/02/2021,31.79819486,2.445766,29.941641,28.295086,30.71561624,-20.12588692
09/02/2021,31.88170618,2.441923,30.127817,28.157658,30.74243536,-24.28396988
10/02/2021,31.92548522,2.423107,30.228508,28.124268,30.74243536,-15.24300003
11/02/2021,31.45279969,2.397727,29.830135,28.307492,30.74243536,-2.68940258
12/02/2021,31.59660634,2.383065,29.980868,28.2809,30.74243536,0.553139508
13/02/2021,31.82302448,2.384802,29.761818,28.32982,30.74243536,-1.316090703
14/02/2021,31.71085781,2.403082,29.80951,28.358558,30.74243536,-5.05482626
15/02/2021,31.5700195,2.42237,29.802634,28.392454,30.74243536,-14.51667023
16/02/2021,31.7723175,2.43193,29.815956,28.257702,30.74243536,-19.93514824
17/02/2021,31.77148728,2.422766,29.981381,28.272702,30.74243536,-17.15037727
18/02/2021,31.27742548,2.389324,29.898494,26.80388,30.74243536,-13.10521126
19/02/2021,31.00030344,2.429963,29.765671,26.781974,30.74243536,-18.75257492
20/02/2021,31.80745885,2.429902,29.969843,28.25816,30.74243536,-21.68993759
21/02/2021,30.91486305,2.432395,29.935127,27.222058,30.74243536,-24.24582291
22/02/2021,31.57038615,2.447684,30.254791,28.117906,30.74243536,-16.8070488
23/02/2021,30.20907255,2.559635,29.388485,24.639388,30.74243536,-26.15472603
24/02/2021,29.51459515,2.500353,26.785914,26.879098,30.74243536,-23.48287201
25/02/2021,31.51857397,2.507927,29.895739,27.984794,30.74243536,-23.36842918
26/02/2021,31.60721817,2.497455,29.999897,28.167338,30.74243536,-12.95262051
27/02/2021,31.40713152,2.441094,29.833524,28.139714,30.74243536,-2.765697718
28/02/2021,30.0825027,2.42079,29.96739,28.327934,30.74243536,-8.06973362
01/03/2021,31.44830429,2.444556,29.952805,28.421044,31.69060798,-9.442420006
02/03/2021,31.4586622,2.461011,30.20094,28.377608,31.69060798,-12.87632561
03/03/2021,31.34525924,2.494465,31.246544,26.98092,31.69060798,-0.743877351
04/03/2021,31.31132918,2.439193,29.920662,28.017404,31.69060798,-7.917143345
05/03/2021,31.26214602,2.4221,29.995498,28.137028,31.69060798,-0.934615076
06/03/2021,31.31320463,2.419158,29.815395,28.292218,31.69060798,-3.528648853
07/03/2021,31.46835213,2.45485,29.78702,28.37448,31.69060798,-9.40489769
08/03/2021,31.137466,2.463627,28.613237,28.63981,31.69060798,-4.520485401
09/03/2021,30.484077,2.434743,26.683794,29.036396,31.69060798,-1.73571372
10/03/2021,30.568314,2.470707,27.029347,29.388564,31.69060798,-9.977111816
11/03/2021,31.329467,2.462073,27.823629,29.902534,31.69060798,-19.43923187
12/03/2021,31.385818,2.369144,28.452062,29.769646,31.69060798,-18.52368927
13/03/2021,31.1738124,2.494733,28.449223,29.132562,31.69060798,-17.03466225
14/03/2021,28.60990096,2.173146,28.133803,21.703458,31.69060798,-14.2496376
15/03/2021,28.51937856,2.154882,27.916422,21.804754,31.69060798,-16.53874397
16/03/2021,28.50926518,2.157872,27.432884,22.191312,31.69060798,-14.70740795
17/03/2021,28.06339383,2.153801,26.898269,22.072838,31.69060798,-11.08339024
18/03/2021,30.168303,2.411609,26.414054,29.098686,31.69060798,-1.697566152
19/03/2021,31.14759423,2.382707,27.787591,30.173176,31.69060798,0.209811538
20/03/2021,31.05918773,2.380015,28.13716,29.278966,31.69060798,-0.55377537
21/03/2021,31.34466257,2.40611,28.079487,30.000294,31.69060798,0.171663985
22/03/2021,31.58321522,2.433137,27.992882,30.002548,31.69060798,-1.621271133
23/03/2021,31.19646824,2.44446,27.701658,30.106374,31.69060798,-0.133516461
24/03/2021,30.28398858,2.438051,23.990878,30.274902,31.69060798,1.850156426
25/03/2021,29.271835,2.435878,19.674964,30.512606,31.69060798,-2.803845167
26/03/2021,28.450943,2.362289,19.113891,30.4181,31.69060798,-0.629434645
27/03/2021,28.09035158,2.323411,18.638787,29.97569,31.69060798,0.133516431
28/03/2021,28.29427248,2.349387,19.283523,30.339942,30.52060798,2.651255131
29/03/2021,28.64621404,2.378452,19.079634,30.795792,31.69060798,0.667582214
30/03/2021,28.4498896,2.3786,19.101965,30.746356,31.69060798,-2.992675781
31/03/2021,28.4914363,2.374632,19.031539,30.834294,31.69060798,-2.117189407
01/04/2021,28.2993675,2.351725,19.027612,30.351932,26.20416932,0.47684443
02/04/2021,28.20355659,2.329802,19.129355,30.1884,26.20416932,2.727550268
03/04/2021,28.09148231,2.323474,19.131706,30.009712,26.20416932,1.392385721
04/04/2021,28.06213865,2.302475,19.098376,29.85662,26.20416932,2.803845167
05/04/2021,27.94601021,2.310348,19.147878,29.968166,26.20416932,4.177157402
06/04/2021,28.07411616,2.308046,19.053999,29.848356,26.20416932,3.871976852
07/04/2021,28.0271872,2.313569,19.207761,29.668856,26.20416932,2.803845167
08/04/2021,28.13130718,2.300991,19.155586,29.575068,26.20416932,5.208667278
09/04/2021,28.0726013,2.278879,19.268794,29.142004,26.20416932,11.92263699
10/04/2021,27.6640304,2.263064,19.124285,28.621192,26.20416932,15.66262341
11/04/2021,28.76655328,2.29144,22.846542,28.855274,26.20416932,13.98324108
12/04/2021,31.33208752,2.374338,27.038379,29.12263,26.20416932,13.44853878
13/04/2021,30.60582012,2.322313,27.098119,27.17349,26.20416932,14.21148968
14/04/2021,29.13163956,2.275596,26.883024,25.78206,26.09016932,14.4022274
15/04/2021,30.77726056,2.319166,27.28348,28.402548,26.43800073,17.22667313
16/04/2021,30.34474806,2.316707,27.355641,28.50209,26.43800073,16.80830002
17/04/2021,28.2246555,2.118008,27.286508,23.200572,26.09016932,16.19668961
18/04/2021,25.28632308,1.87933,22.448927,16.815802,20.56922196,15.05073643
19/04/2021,9.8673186,0.130383,13.962814,0,0,7.154192448
20/04/2021,11.80050793,0.200014,17.137105,0,0,5.399405003
21/04/2021,13.17861129,0.695967,17.638296,0,6.346280472,9.328602791
22/04/2021,15.471559,1.442305,17.340224,5.1078685,12.69256094,13.21965313
23/04/2021,22.565951,1.890032,19.583537,20.47495,17.25899595,10.85450554
24/04/2021,27.90823424,2.084986,24.635271,24.147992,25.15397514,8.718241692
25/04/2021,26.77195298,1.971606,25.779034,20.971856,26.96696255,10.09218979
26/04/2021,27.88640224,2.001173,28.412048,21.084254,29.89074323,10.12970161
27/04/2021,28.4200065,1.967182,28.639625,20.675568,29.89074323,7.077897072
28/04/2021,28.8656067,1.945494,28.620703,20.833544,29.89074323,10.16784954
29/04/2021,28.82409516,1.973683,29.279129,20.834326,29.89074323,9.099718094
30/04/2021,28.10126595,1.968473,28.811,19.80747,29.89074323,13.06706333
01/05/2021,29.01937826,1.973134,29.176778,20.568886,29.38496435,16.84583282
02/05/2021,28.9232764,1.992009,29.098683,20.560114,29.38496435,16.31113052
03/05/2021,31.20166847,2.1676,27.639996,25.683746,29.38496435,18.18036079
04/05/2021,31.2699684,2.252324,26.07649,28.613224,29.38496435,22.14770699
05/05/2021,33.26128795,2.294203,27.937984,29.364934,29.38496435,11.88448906
06/05/2021,33.120014,2.317924,27.807232,29.515946,29.38496435,13.37224388
07/05/2021,33.08200375,2.304673,27.839812,29.355574,29.38496435,17.49370575
08/05/2021,32.30288375,2.297561,27.284892,29.10251,29.38496435,18.82950592
09/05/2021,32.00744299,2.317776,27.143222,29.007544,29.38496435,19.74441147
10/05/2021,31.85305037,2.311469,27.633179,28.764622,29.38496435,22.37659264
11/05/2021,32.00119403,2.307898,25.714156,29.07071,29.38496435,21.07957649
12/05/2021,31.01122162,2.287419,24.50546,28.811812,29.38496435,21.91882133
13/05/2021,30.45356138,2.27553,23.570948,28.65484,29.38496435,23.78805161
14/05/2021,31.05065495,2.292219,24.089752,28.616416,29.38496435,25.4299221
15/05/2021,30.99314813,2.315347,24.352529,28.353142,29.38496435,26.34546471
16/05/2021,29.75457832,2.203714,23.511717,28.065064,29.38496435,27.45174408
17/05/2021,30.56724383,2.205273,23.281193,28.061708,29.36696435,27.83321953
18/05/2021,29.4448807,2.196536,22.277522,27.699562,29.36696435,26.42175865
19/05/2021,28.92467538,2.195395,21.513014,28.187644,29.36696435,26.95582581
20/05/2021,30.51336535,2.189192,26.421462,28.255664,29.36696435,21.38475609
21/05/2021,31.77703448,2.253055,26.802885,28.806846,29.36696435,21.34660912
22/05/2021,30.82312202,2.195374,25.769972,28.13732,29.36696435,25.46934319
23/05/2021,29.9069726,2.154047,23.735725,27.434898,29.36696435,30.54232979
24/05/2021,28.15826115,2.115612,23.091259,25.797776,29.38496435,31.07639694
25/05/2021,28.1803916,2.084846,22.934874,25.783278,29.36696435,31.53353119
26/05/2021,29.76264197,2.131191,25.755381,27.135584,29.36696435,23.02637291
27/05/2021,31.53877288,1.999487,27.543377,27.737374,29.36696435,22.30029678
28/05/2021,26.67378788,1.876097,26.821709,18.204726,28.19696435,26.68942833
29/05/2021,31.04890139,2.234642,26.682529,28.342546,29.36696435,24.66735268
30/05/2021,29.56872644,2.185431,22.920581,28.039898,29.36696435,23.44536018
31/05/2021,30.18339118,2.200445,24.571054,28.262642,29.36696435,26.38424683
01/06/2021,28.86966462,2.128787,24.731821,26.026336,30.44330299,24.47470856
02/06/2021,30.42278121,2.198503,25.461142,28.019664,30.44330299,24.36090088
03/06/2021,30.87493529,2.217414,25.828424,28.937938,30.44330299,20.58429337
04/06/2021,31.14115019,2.242495,25.950686,29.546948,30.44330299,19.0959034
05/06/2021,31.27400624,2.252171,26.545922,29.440324,30.44330299,18.44803047
06/06/2021,31.23284432,2.253791,26.778155,28.977518,30.44330299,21.38475609
07/06/2021,30.71545502,2.220853,26.041054,28.423678,30.44330299,23.21965408
08/06/2021,29.57748836,2.198146,26.546837,28.36635,30.44330299,24.32402611
09/06/2021,30.4362055,2.211973,27.190206,28.475922,30.44330299,25.35490036
10/06/2021,30.42820976,2.210992,26.907308,28.510602,30.44330299,25.12474251
11/06/2021,31.11917948,2.232056,27.078426,28.560036,30.44330299,25.39177513
12/06/2021,30.59020984,2.293243,26.954854,28.704052,30.44330299,23.86625481
13/06/2021,30.81461858,2.348644,27.042779,28.143724,30.44330299,25.23791313
14/06/2021,30.76121079,2.37394,26.053257,28.102462,30.44330299,28.82569122
15/06/2021,30.36834065,2.360397,25.2947,27.542142,30.44330299,29.05393982
16/06/2021,29.49416774,2.356146,21.908093,27.561848,30.44330299,28.10025215
17/06/2021,26.60972768,2.30867,18.207475,27.33386,30.44330299,27.4161377
18/06/2021,27.85379024,2.360767,20.045074,28.769302,30.44330299,21.49983406
19/06/2021,29.92133452,2.410932,24.635104,28.648038,30.44330299,20.62180519
20/06/2021,29.97075784,2.371184,24.428691,27.603146,30.44330299,26.38361168
21/06/2021,29.77736088,2.34054,24.240652,27.749076,30.44330299,26.00213623
22/06/2021,29.38736956,2.311362,23.94656,27.073668,30.44330299,29.93133354
23/06/2021,28.12078676,2.268795,20.630474,26.509876,30.44330299,31.53353119
24/06/2021,27.341218,2.21678,20.878428,26.227728,30.44330299,29.32097435
25/06/2021,24.96942289,1.974424,22.083705,18.838056,30.44330299,30.35095787
26/06/2021,25.61285697,1.95652,22.487647,18.516308,30.44330299,30.04577637
27/06/2021,24.0549343,1.934778,21.975546,17.944004,30.44330299,31.26649857
28/06/2021,24.57322068,1.961707,21.551924,18.672214,30.29930299,30.96131897
29/06/2021,24.07052585,1.916131,20.817533,18.136544,30.29930299,34.35644913
30/06/2021,23.5215345,1.853247,20.361829,18.275608,30.29930299,35.1209259
01/07/2021,24.8276652,1.899829,21.87275,19.048902,30.09292374,25.46807098
02/07/2021,25.6946339,1.915707,23.129717,19.226698,30.09292374,27.45174408
03/07/2021,25.4138152,1.851617,23.567474,19.044986,30.09292374,27.94766235
04/07/2021,26.526564,1.856627,24.485609,19.148344,30.09292374,28.36728477
05/07/2021,27.59821487,1.803453,24.537815,21.705658,30.09292374,26.0402832
06/07/2021,30.05827291,1.401961,24.959283,27.500262,30.09292374,22.98695374
07/07/2021,27.40741795,1.77622,24.304281,21.656984,30.09292374,23.13954353
08/07/2021,30.9473257,1.801745,25.686426,28.455064,30.14092374,14.9362936
09/07/2021,31.40777284,1.709751,25.255931,27.498924,30.14092374,25.65880775
10/07/2021,30.01700962,1.703815,24.001982,26.79908,30.14092374,28.4817276
11/07/2021,29.35304106,0.458311,24.549122,27.353272,30.14092374,24.5510025
12/07/2021,29.67168368,0,24.504225,27.918412,30.14092374,23.40657616
13/07/2021,29.61034112,0,25.510426,27.629772,30.14092374,24.47470856
14/07/2021,30.00679311,0,25.604867,27.88227,30.14092374,24.32211876
15/07/2021,29.96247361,0,24.610701,27.6402,30.14092374,24.62729836
16/07/2021,28.2261515,0,21.966287,27.17476,30.14092374,26.84138298
17/07/2021,27.65144143,0,20.935373,26.53772,30.14092374,28.55802155
18/07/2021,27.03034315,0,19.63437,26.563514,30.23692374,31.0757618
19/07/2021,26.3076782,0,18.734592,26.315912,30.23692374,30.61799049
20/07/2021,26.28824778,0,18.495471,26.967478,30.23692374,31.45723724
21/07/2021,26.87245457,1.772988,18.313908,26.48827,30.23692374,29.47356415
22/07/2021,25.90154091,2.040857,16.605118,26.00151,30.23692374,33.32646561
23/07/2021,27.43827116,2.238596,18.20561,28.440692,30.23692374,19.28664017
24/07/2021,26.51023208,2.216031,16.45929,27.55553,30.23692374,22.91065788
25/07/2021,26.62291725,2.229212,16.303193,28.0299,30.23692374,23.63546181
26/07/2021,26.8287347,2.255333,16.450963,28.504188,30.23692374,21.23216629
27/07/2021,26.62326675,2.240903,16.299693,28.358536,30.23692374,22.87251091
28/07/2021,26.6681987,2.230868,16.678094,27.910058,30.23692374,24.97062683
29/07/2021,26.43163685,2.234873,16.442882,27.773064,28.99619574,22.60484314
30/07/2021,25.7729396,2.192631,16.325239,26.58441,30.23692374,29.35912132
31/07/2021,25.08246725,2.150293,15.927962,24.85178,30.23692374,32.25833511
01/08/2021,25.8772831,2.191875,16.117904,26.477508,30.03247583,28.0239563
02/08/2021,25.4849863,2.171652,16.066644,26.11738,30.03247583,31.76241684
03/08/2021,25.52821828,2.153815,15.212369,25.933748,30.03247583,33.09757996
04/08/2021,24.34460268,2.144577,14.804012,25.272766,30.03247583,35.19722366
05/08/2021,25.18282841,2.182755,15.085808,26.383476,30.03247583,27.8713665
06/08/2021,25.39093653,2.221906,15.150306,25.700938,30.03247583,26.23102188
07/08/2021,24.7293758,2.218454,14.876308,26.47832,30.03247583,24.93247795
08/08/2021,26.2493759,2.239639,16.06824,27.238222,30.03247583,25.73510361
09/08/2021,26.19495298,2.240794,16.204746,27.422142,30.03247583,24.77988815
10/08/2021,25.70410014,2.223812,14.664169,26.79592,30.03247583,27.07026863
11/08/2021,25.60034499,2.222786,16.150326,26.579078,30.03247583,28.3291378
12/08/2021,26.25259183,2.279638,16.763218,27.996558,29.75197897,22.68177223
13/08/2021,27.38206134,2.284906,19.196983,27.917976,29.75197897,24.51285553
14/08/2021,28.48827642,2.285281,20.593743,27.783092,29.75197897,25.0087738
15/08/2021,27.8431332,2.249835,20.369992,27.342748,29.75197897,26.34546471
16/08/2021,28.15474855,2.175817,19.707462,26.954288,30.03247583,28.06210327
17/08/2021,27.35492165,2.212645,18.49137,26.701772,29.91247583,28.6343174
18/08/2021,26.0619256,2.106931,16.851239,25.970856,29.91247583,30.42725182
19/08/2021,25.39935015,2.166979,15.885894,25.769634,29.91247583,31.60982704
20/08/2021,24.89306722,0.397428,16.175695,26.018656,29.91247583,32.86869431
21/08/2021,25.04517472,1.125069,15.912589,25.967714,29.91247583,32.02944946
22/08/2021,24.72345969,1.448847,15.74553,25.733056,29.91247583,32.60166168
23/08/2021,24.47377162,1.75208,14.386959,26.11614,29.91247583,32.98313904
24/08/2021,24.0451835,2.16161,15.092683,25.917072,29.91247583,33.05943298
25/08/2021,26.3388898,2.202765,17.604468,26.77069,29.91247583,28.25284195
26/08/2021,27.40391132,2.192272,19.465327,26.689286,29.91247583,26.38361168
27/08/2021,27.41041264,2.180772,19.692019,27.064144,29.91247583,25.08659554
28/08/2021,27.80606472,2.283922,19.700262,27.693544,29.88847583,21.91882133
29/08/2021,27.33902648,2.306075,19.553131,28.477484,29.88847583,18.3316803
30/08/2021,28.38416719,2.28621,19.791174,28.300542,29.88847583,18.4855423
31/08/2021,28.0388847,2.271766,19.803805,28.232676,29.88847583,19.66811562
01/09/2021,27.28010955,2.234456,18.693845,27.36957,29.72555525,24.16952705
02/09/2021,26.3459024,2.2085,17.552204,27.097498,29.72555525,26.23102188
03/09/2021,26.606972,2.222022,18.052174,27.692158,29.72555525,21.76623154
04/09/2021,27.55016918,2.265572,19.856527,28.302086,29.72555525,12.68558788
05/09/2021,27.7483478,2.300573,19.162269,28.779768,25.66111177,12.41855526
06/09/2021,26.35969503,2.261715,16.751372,28.736664,24.21726172,13.90630913
07/09/2021,26.42376003,2.274639,17.124805,29.08232,24.21726172,13.10521126
08/09/2021,25.41581034,2.249989,13.940796,28.47344,24.21726172,13.18150616
09/09/2021,21.36192102,2.155921,7.648429,26.291636,24.21726172,16.84519768
10/09/2021,20.3135955,2.137687,2.567862,27.642434,24.21726172,19.62996864
11/09/2021,19.0106255,2.139723,0.00361,28.842074,24.21726172,12.11337471
12/09/2021,18.49982181,2.128137,0,28.637662,24.21726172,14.02075195
13/09/2021,17.18380543,2.085479,0,28.34404,18.40948274,17.49370575
